'order_no','aopmargin','booking_margin_percentage_after_surcharge','ctry_code','date','dealer_net','dealer_net_after_surcharge','margin_after_surcharge','margin_percentage_after_surcharge','netrevenue','quantity','serial_number','series','total_cost','currency','modelcode','region','product','dealer'
H40001,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14275X,A6W9,562.43,AUD,PC1.5,2,251,24
H40002,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A6W9M14276X,A6W9,561.45,AUD,PC1.5,2,251,24
H40003,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A6W9M14277X,A6W9,561.45,AUD,PC1.5,2,251,24
H40004,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A6W9M14278X,A6W9,561.45,AUD,PC1.5,2,251,24
H40005,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A6W9M14279X,A6W9,561.45,AUD,PC1.5,2,251,24
H40006,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A6W9M14280X,A6W9,561.45,AUD,PC1.5,2,251,24
H32510,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,721.47,0.5623655411093443,831.8299999999999,1,A3D4M09204X,A3D4,561.45,AUD,MPC15,2,250,24
H32513,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09205X,A3D4,562.43,AUD,MPC15,2,250,24
H32516,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09206X,A3D4,562.43,AUD,MPC15,2,250,24
H32519,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09207X,A3D4,562.43,AUD,MPC15,2,250,24
H32522,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09208X,A3D4,562.43,AUD,MPC15,2,250,24
H32525,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09209X,A3D4,562.43,AUD,MPC15,2,250,24
H32527,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09210X,A3D4,562.43,AUD,MPC15,2,250,24
H32530,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09211X,A3D4,562.43,AUD,MPC15,2,250,24
H32533,217,0.1386088284027771,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A3D4M09212X,A3D4,562.43,AUD,MPC15,2,250,24
H57671,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10117X,A3D4,607.54,USD,MPC15,1,250,27
H57672,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10118X,A3D4,607.54,USD,MPC15,1,250,27
H57673,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10119X,A3D4,607.54,USD,MPC15,1,250,27
H57674,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10120X,A3D4,607.54,USD,MPC15,1,250,27
H57675,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10121X,A3D4,607.54,USD,MPC15,1,250,27
H57676,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10122X,A3D4,607.54,USD,MPC15,1,250,27
H57677,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10123X,A3D4,607.54,USD,MPC15,1,250,27
H57678,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10124X,A3D4,607.54,USD,MPC15,1,250,27
H57679,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10125X,A3D4,607.54,USD,MPC15,1,250,27
H57680,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10126X,A3D4,607.54,USD,MPC15,1,250,27
H57681,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10127X,A3D4,607.54,USD,MPC15,1,250,27
H57682,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10128X,A3D4,607.54,USD,MPC15,1,250,27
H57683,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10129X,A3D4,607.54,USD,MPC15,1,250,27
H57684,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10130X,A3D4,607.54,USD,MPC15,1,250,27
H57685,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10131X,A3D4,607.54,USD,MPC15,1,250,27
H57686,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10132X,A3D4,607.54,USD,MPC15,1,250,27
H57687,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10133X,A3D4,607.54,USD,MPC15,1,250,27
H57688,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10134X,A3D4,607.54,USD,MPC15,1,250,27
H57689,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10135X,A3D4,607.54,USD,MPC15,1,250,27
H57690,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10136X,A3D4,607.54,USD,MPC15,1,250,27
H57691,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10137X,A3D4,607.54,USD,MPC15,1,250,27
H57692,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10138X,A3D4,607.54,USD,MPC15,1,250,27
H57693,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10139X,A3D4,607.54,USD,MPC15,1,250,27
H57694,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10140X,A3D4,607.54,USD,MPC15,1,250,27
H57695,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10141X,A3D4,607.54,USD,MPC15,1,250,27
H57696,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10142X,A3D4,607.54,USD,MPC15,1,250,27
H57697,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10143X,A3D4,607.54,USD,MPC15,1,250,27
H57698,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10144X,A3D4,607.54,USD,MPC15,1,250,27
H57699,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,823.3300000000002,1,A3D4M10145X,A3D4,607.54,USD,MPC15,1,250,27
H57741,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10146X,A3D4,607.54,USD,MPC15,1,250,27
H57742,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10147X,A3D4,607.54,USD,MPC15,1,250,27
H57743,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10148X,A3D4,607.54,USD,MPC15,1,250,27
H57744,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10149X,A3D4,607.54,USD,MPC15,1,250,27
H57745,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10150X,A3D4,607.54,USD,MPC15,1,250,27
H57746,29,0,TH,2023-10-23,0.0,0.0,-607.54,-0,773.3300000000002,1,A3D4M10151X,A3D4,607.54,USD,MPC15,1,250,27
